timestamp,equipment_id,status,downtime_reason,duration_min,loss_category,is_planned
2024-01-01 06:48:00,LINE-A-02,Running,,316,,False
2024-01-01 12:04:00,LINE-A-02,Stopped,Quality_Issue,70,품질손실,False
2024-01-01 13:14:00,LINE-A-02,Running,,340,,False
2024-01-01 18:54:00,LINE-A-02,Stopped,Cleaning,15,계획정지,True
2024-01-01 19:09:00,LINE-A-02,Running,,179,,False
2024-01-01 22:08:00,LINE-A-02,Stopped,Tool_Change,35,세팅/교체손실,False
2024-01-01 22:43:00,LINE-A-02,Running,,233,,False
2024-01-02 02:36:00,LINE-A-02,Stopped,Maintenance,40,계획정지,True
2024-01-02 03:16:00,LINE-A-02,Running,,240,,False
2024-01-02 07:16:00,LINE-A-02,Stopped,Cleaning,36,계획정지,True
2024-01-02 07:52:00,LINE-A-02,Running,,251,,False
2024-01-02 12:03:00,LINE-A-02,Stopped,Material_Change,21,세팅/교체손실,False
2024-01-02 12:24:00,LINE-A-02,Running,,264,,False
2024-01-02 16:48:00,LINE-A-02,Stopped,Material_Change,17,세팅/교체손실,False
2024-01-02 17:05:00,LINE-A-02,Running,,237,,False
2024-01-02 21:02:00,LINE-A-02,Stopped,Quality_Issue,70,품질손실,False
2024-01-02 22:12:00,LINE-A-02,Running,,299,,False
2024-01-03 03:11:00,LINE-A-02,Stopped,Setup,10,세팅/교체손실,False
2024-01-03 03:21:00,LINE-A-02,Running,,142,,False
2024-01-03 05:43:00,LINE-A-02,Stopped,Tool_Change,65,세팅/교체손실,False
2024-01-03 06:48:00,LINE-A-02,Running,,151,,False
2024-01-03 09:19:00,LINE-A-02,Stopped,Breakdown,43,고장손실,False
2024-01-03 10:02:00,LINE-A-02,Running,,236,,False
2024-01-03 13:58:00,LINE-A-02,Stopped,Material_Change,11,세팅/교체손실,False
2024-01-03 14:09:00,LINE-A-02,Running,,153,,False
2024-01-03 16:42:00,LINE-A-02,Stopped,Maintenance,77,계획정지,True
2024-01-03 17:59:00,LINE-A-02,Running,,314,,False
2024-01-03 23:13:00,LINE-A-02,Stopped,Breakdown,22,고장손실,False
2024-01-03 23:35:00,LINE-A-02,Running,,205,,False
2024-01-04 03:00:00,LINE-A-02,Stopped,Cleaning,17,계획정지,True
2024-01-04 03:17:00,LINE-A-02,Running,,305,,False
2024-01-04 08:22:00,LINE-A-02,Stopped,Maintenance,13,계획정지,True
2024-01-04 08:35:00,LINE-A-02,Running,,270,,False
2024-01-04 13:05:00,LINE-A-02,Stopped,Setup,81,세팅/교체손실,False
2024-01-04 14:26:00,LINE-A-02,Running,,288,,False
2024-01-04 19:14:00,LINE-A-02,Stopped,Quality_Issue,58,품질손실,False
2024-01-04 20:12:00,LINE-A-02,Running,,221,,False
2024-01-04 23:53:00,LINE-A-02,Stopped,Setup,30,세팅/교체손실,False
2024-01-05 00:23:00,LINE-A-02,Running,,305,,False
2024-01-05 05:28:00,LINE-A-02,Stopped,Lunch_Break,75,계획정지,True
2024-01-05 06:43:00,LINE-A-02,Running,,193,,False
2024-01-05 09:56:00,LINE-A-02,Stopped,Breakdown,88,고장손실,False
2024-01-05 11:24:00,LINE-A-02,Running,,304,,False
2024-01-05 16:28:00,LINE-A-02,Stopped,Cleaning,69,계획정지,True
2024-01-05 17:37:00,LINE-A-02,Running,,315,,False
2024-01-05 22:52:00,LINE-A-02,Stopped,Cleaning,24,계획정지,True
2024-01-05 23:16:00,LINE-A-02,Running,,206,,False
2024-01-06 02:42:00,LINE-A-02,Stopped,Setup,89,세팅/교체손실,False
2024-01-06 04:11:00,LINE-A-02,Running,,337,,False
2024-01-06 09:48:00,LINE-A-02,Stopped,Breakdown,88,고장손실,False
2024-01-06 11:16:00,LINE-A-02,Running,,153,,False
2024-01-06 13:49:00,LINE-A-02,Stopped,Material_Change,65,세팅/교체손실,False
2024-01-06 14:54:00,LINE-A-02,Running,,165,,False
2024-01-06 17:39:00,LINE-A-02,Stopped,Cleaning,89,계획정지,True
2024-01-06 19:08:00,LINE-A-02,Running,,153,,False
2024-01-06 21:41:00,LINE-A-02,Stopped,Lunch_Break,49,계획정지,True
2024-01-06 22:30:00,LINE-A-02,Running,,341,,False
2024-01-07 04:11:00,LINE-A-02,Stopped,Cleaning,58,계획정지,True
2024-01-07 05:09:00,LINE-A-02,Running,,316,,False
2024-01-07 10:25:00,LINE-A-02,Stopped,Setup,46,세팅/교체손실,False
2024-01-07 11:11:00,LINE-A-02,Running,,355,,False
2024-01-07 17:06:00,LINE-A-02,Stopped,Lunch_Break,80,계획정지,True
2024-01-07 18:26:00,LINE-A-02,Running,,172,,False
2024-01-07 21:18:00,LINE-A-02,Stopped,Lunch_Break,69,계획정지,True
2024-01-07 22:27:00,LINE-A-02,Running,,329,,False
2024-01-08 03:56:00,LINE-A-02,Stopped,Quality_Issue,42,품질손실,False
2024-01-08 04:38:00,LINE-A-02,Running,,272,,False
2024-01-08 09:10:00,LINE-A-02,Stopped,Cleaning,55,계획정지,True
2024-01-08 10:05:00,LINE-A-02,Running,,272,,False
2024-01-08 14:37:00,LINE-A-02,Stopped,Tool_Change,18,세팅/교체손실,False
2024-01-08 14:55:00,LINE-A-02,Running,,233,,False
2024-01-08 18:48:00,LINE-A-02,Stopped,Maintenance,53,계획정지,True
2024-01-08 19:41:00,LINE-A-02,Running,,197,,False
2024-01-08 22:58:00,LINE-A-02,Stopped,Setup,53,세팅/교체손실,False
2024-01-08 23:51:00,LINE-A-02,Running,,305,,False
2024-01-09 04:56:00,LINE-A-02,Stopped,Tool_Change,21,세팅/교체손실,False
2024-01-09 05:17:00,LINE-A-02,Running,,286,,False
2024-01-09 10:03:00,LINE-A-02,Stopped,Cleaning,80,계획정지,True
2024-01-09 11:23:00,LINE-A-02,Running,,174,,False
2024-01-09 14:17:00,LINE-A-02,Stopped,Lunch_Break,45,계획정지,True
2024-01-09 15:02:00,LINE-A-02,Running,,199,,False
2024-01-09 18:21:00,LINE-A-02,Stopped,Material_Change,47,세팅/교체손실,False
2024-01-09 19:08:00,LINE-A-02,Running,,233,,False
2024-01-09 23:01:00,LINE-A-02,Stopped,Tool_Change,42,세팅/교체손실,False
2024-01-09 23:43:00,LINE-A-02,Running,,357,,False
2024-01-10 05:40:00,LINE-A-02,Stopped,Cleaning,49,계획정지,True
2024-01-10 06:29:00,LINE-A-02,Running,,121,,False
2024-01-10 08:30:00,LINE-A-02,Stopped,Setup,38,세팅/교체손실,False
2024-01-10 09:08:00,LINE-A-02,Running,,227,,False
2024-01-10 12:55:00,LINE-A-02,Stopped,Cleaning,18,계획정지,True
2024-01-10 13:13:00,LINE-A-02,Running,,170,,False
2024-01-10 16:03:00,LINE-A-02,Stopped,Lunch_Break,79,계획정지,True
2024-01-10 17:22:00,LINE-A-02,Running,,140,,False
2024-01-10 19:42:00,LINE-A-02,Stopped,Cleaning,61,계획정지,True
2024-01-10 20:43:00,LINE-A-02,Running,,334,,False
2024-01-11 02:17:00,LINE-A-02,Stopped,Material_Change,25,세팅/교체손실,False
2024-01-11 02:42:00,LINE-A-02,Running,,355,,False
2024-01-11 08:37:00,LINE-A-02,Stopped,Breakdown,45,고장손실,False
2024-01-11 09:22:00,LINE-A-02,Running,,217,,False
2024-01-11 12:59:00,LINE-A-02,Stopped,Setup,37,세팅/교체손실,False
2024-01-11 13:36:00,LINE-A-02,Running,,182,,False
2024-01-11 16:38:00,LINE-A-02,Stopped,Setup,34,세팅/교체손실,False
2024-01-11 17:12:00,LINE-A-02,Running,,164,,False
2024-01-11 19:56:00,LINE-A-02,Stopped,Material_Change,63,세팅/교체손실,False
2024-01-11 20:59:00,LINE-A-02,Running,,173,,False
2024-01-11 23:52:00,LINE-A-02,Stopped,Material_Change,16,세팅/교체손실,False
2024-01-12 00:08:00,LINE-A-02,Running,,223,,False
2024-01-12 03:51:00,LINE-A-02,Stopped,Tool_Change,37,세팅/교체손실,False
2024-01-12 04:28:00,LINE-A-02,Running,,162,,False
2024-01-12 07:10:00,LINE-A-02,Stopped,Quality_Issue,82,품질손실,False
2024-01-12 08:32:00,LINE-A-02,Running,,186,,False
2024-01-12 11:38:00,LINE-A-02,Stopped,Lunch_Break,88,계획정지,True
2024-01-12 13:06:00,LINE-A-02,Running,,248,,False
2024-01-12 17:14:00,LINE-A-02,Stopped,Material_Change,53,세팅/교체손실,False
2024-01-12 18:07:00,LINE-A-02,Running,,233,,False
2024-01-12 22:00:00,LINE-A-02,Stopped,Breakdown,66,고장손실,False
2024-01-12 23:06:00,LINE-A-02,Running,,216,,False
2024-01-13 02:42:00,LINE-A-02,Stopped,Quality_Issue,85,품질손실,False
2024-01-13 04:07:00,LINE-A-02,Running,,231,,False
2024-01-13 07:58:00,LINE-A-02,Stopped,Quality_Issue,35,품질손실,False
2024-01-13 08:33:00,LINE-A-02,Running,,273,,False
2024-01-13 13:06:00,LINE-A-02,Stopped,Tool_Change,26,세팅/교체손실,False
2024-01-13 13:32:00,LINE-A-02,Running,,271,,False
2024-01-13 18:03:00,LINE-A-02,Stopped,Material_Change,10,세팅/교체손실,False
2024-01-13 18:13:00,LINE-A-02,Running,,259,,False
2024-01-13 22:32:00,LINE-A-02,Stopped,Material_Change,37,세팅/교체손실,False
2024-01-13 23:09:00,LINE-A-02,Running,,211,,False
2024-01-14 02:40:00,LINE-A-02,Stopped,Maintenance,84,계획정지,True
2024-01-14 04:04:00,LINE-A-02,Running,,208,,False
2024-01-14 07:32:00,LINE-A-02,Stopped,Lunch_Break,16,계획정지,True
2024-01-14 07:48:00,LINE-A-02,Running,,202,,False
2024-01-14 11:10:00,LINE-A-02,Stopped,Quality_Issue,81,품질손실,False
2024-01-14 12:31:00,LINE-A-02,Running,,310,,False
2024-01-14 17:41:00,LINE-A-02,Stopped,Material_Change,72,세팅/교체손실,False
2024-01-14 18:53:00,LINE-A-02,Running,,302,,False
2024-01-14 23:55:00,LINE-A-02,Stopped,Maintenance,84,계획정지,True
2024-01-15 01:19:00,LINE-A-02,Running,,137,,False
2024-01-15 03:36:00,LINE-A-02,Stopped,Cleaning,48,계획정지,True
2024-01-15 04:24:00,LINE-A-02,Running,,153,,False
2024-01-15 06:57:00,LINE-A-02,Stopped,Tool_Change,53,세팅/교체손실,False
2024-01-15 07:50:00,LINE-A-02,Running,,327,,False
2024-01-15 13:17:00,LINE-A-02,Stopped,Maintenance,70,계획정지,True
2024-01-15 14:27:00,LINE-A-02,Running,,237,,False
2024-01-15 18:24:00,LINE-A-02,Stopped,Setup,86,세팅/교체손실,False
2024-01-15 19:50:00,LINE-A-02,Running,,252,,False
2024-01-16 00:02:00,LINE-A-02,Stopped,Tool_Change,61,세팅/교체손실,False
2024-01-16 01:03:00,LINE-A-02,Running,,217,,False
2024-01-16 04:40:00,LINE-A-02,Stopped,Maintenance,65,계획정지,True
2024-01-16 05:45:00,LINE-A-02,Running,,358,,False
2024-01-16 11:43:00,LINE-A-02,Stopped,Breakdown,38,고장손실,False
2024-01-16 12:21:00,LINE-A-02,Running,,248,,False
2024-01-16 16:29:00,LINE-A-02,Stopped,Maintenance,57,계획정지,True
2024-01-16 17:26:00,LINE-A-02,Running,,319,,False
2024-01-16 22:45:00,LINE-A-02,Stopped,Setup,42,세팅/교체손실,False
2024-01-16 23:27:00,LINE-A-02,Running,,343,,False
2024-01-17 05:10:00,LINE-A-02,Stopped,Setup,51,세팅/교체손실,False
2024-01-17 06:01:00,LINE-A-02,Running,,265,,False
2024-01-17 10:26:00,LINE-A-02,Stopped,Maintenance,78,계획정지,True
2024-01-17 11:44:00,LINE-A-02,Running,,323,,False
2024-01-17 17:07:00,LINE-A-02,Stopped,Tool_Change,17,세팅/교체손실,False
2024-01-17 17:24:00,LINE-A-02,Running,,211,,False
2024-01-17 20:55:00,LINE-A-02,Stopped,Maintenance,73,계획정지,True
2024-01-17 22:08:00,LINE-A-02,Running,,137,,False
2024-01-18 00:25:00,LINE-A-02,Stopped,Lunch_Break,38,계획정지,True
2024-01-18 01:03:00,LINE-A-02,Running,,218,,False
2024-01-18 04:41:00,LINE-A-02,Stopped,Breakdown,17,고장손실,False
2024-01-18 04:58:00,LINE-A-02,Running,,347,,False
2024-01-18 10:45:00,LINE-A-02,Stopped,Setup,34,세팅/교체손실,False
2024-01-18 11:19:00,LINE-A-02,Running,,289,,False
2024-01-18 16:08:00,LINE-A-02,Stopped,Breakdown,61,고장손실,False
2024-01-18 17:09:00,LINE-A-02,Running,,299,,False
2024-01-18 22:08:00,LINE-A-02,Stopped,Lunch_Break,40,계획정지,True
2024-01-18 22:48:00,LINE-A-02,Running,,136,,False
2024-01-19 01:04:00,LINE-A-02,Stopped,Cleaning,39,계획정지,True
2024-01-19 01:43:00,LINE-A-02,Running,,194,,False
2024-01-19 04:57:00,LINE-A-02,Stopped,Maintenance,89,계획정지,True
2024-01-19 06:26:00,LINE-A-02,Running,,336,,False
2024-01-19 12:02:00,LINE-A-02,Stopped,Material_Change,70,세팅/교체손실,False
2024-01-19 13:12:00,LINE-A-02,Running,,210,,False
2024-01-19 16:42:00,LINE-A-02,Stopped,Lunch_Break,72,계획정지,True
2024-01-19 17:54:00,LINE-A-02,Running,,256,,False
2024-01-19 22:10:00,LINE-A-02,Stopped,Breakdown,62,고장손실,False
2024-01-19 23:12:00,LINE-A-02,Running,,243,,False
2024-01-20 03:15:00,LINE-A-02,Stopped,Quality_Issue,71,품질손실,False
2024-01-20 04:26:00,LINE-A-02,Running,,163,,False
2024-01-20 07:09:00,LINE-A-02,Stopped,Tool_Change,46,세팅/교체손실,False
2024-01-20 07:55:00,LINE-A-02,Running,,165,,False
2024-01-20 10:40:00,LINE-A-02,Stopped,Maintenance,23,계획정지,True
2024-01-20 11:03:00,LINE-A-02,Running,,120,,False
2024-01-20 13:03:00,LINE-A-02,Stopped,Material_Change,68,세팅/교체손실,False
2024-01-20 14:11:00,LINE-A-02,Running,,354,,False
2024-01-20 20:05:00,LINE-A-02,Stopped,Quality_Issue,65,품질손실,False
2024-01-20 21:10:00,LINE-A-02,Running,,244,,False
2024-01-21 01:14:00,LINE-A-02,Stopped,Material_Change,35,세팅/교체손실,False
2024-01-21 01:49:00,LINE-A-02,Running,,125,,False
2024-01-21 03:54:00,LINE-A-02,Stopped,Maintenance,76,계획정지,True
2024-01-21 05:10:00,LINE-A-02,Running,,309,,False
2024-01-21 10:19:00,LINE-A-02,Stopped,Maintenance,80,계획정지,True
2024-01-21 11:39:00,LINE-A-02,Running,,145,,False
2024-01-21 14:04:00,LINE-A-02,Stopped,Material_Change,67,세팅/교체손실,False
2024-01-21 15:11:00,LINE-A-02,Running,,330,,False
2024-01-21 20:41:00,LINE-A-02,Stopped,Lunch_Break,36,계획정지,True
2024-01-21 21:17:00,LINE-A-02,Running,,224,,False
2024-01-22 01:01:00,LINE-A-02,Stopped,Maintenance,72,계획정지,True
2024-01-22 02:13:00,LINE-A-02,Running,,232,,False
2024-01-22 06:05:00,LINE-A-02,Stopped,Cleaning,24,계획정지,True
2024-01-22 06:29:00,LINE-A-02,Running,,256,,False
2024-01-22 10:45:00,LINE-A-02,Stopped,Cleaning,56,계획정지,True
2024-01-22 11:41:00,LINE-A-02,Running,,342,,False
2024-01-22 17:23:00,LINE-A-02,Stopped,Setup,52,세팅/교체손실,False
2024-01-22 18:15:00,LINE-A-02,Running,,223,,False
2024-01-22 21:58:00,LINE-A-02,Stopped,Setup,60,세팅/교체손실,False
2024-01-22 22:58:00,LINE-A-02,Running,,310,,False
2024-01-23 04:08:00,LINE-A-02,Stopped,Setup,39,세팅/교체손실,False
2024-01-23 04:47:00,LINE-A-02,Running,,317,,False
2024-01-23 10:04:00,LINE-A-02,Stopped,Maintenance,38,계획정지,True
2024-01-23 10:42:00,LINE-A-02,Running,,183,,False
2024-01-23 13:45:00,LINE-A-02,Stopped,Tool_Change,65,세팅/교체손실,False
2024-01-23 14:50:00,LINE-A-02,Running,,313,,False
2024-01-23 20:03:00,LINE-A-02,Stopped,Lunch_Break,49,계획정지,True
2024-01-23 20:52:00,LINE-A-02,Running,,300,,False
2024-01-24 01:52:00,LINE-A-02,Stopped,Quality_Issue,86,품질손실,False
2024-01-24 03:18:00,LINE-A-02,Running,,305,,False
2024-01-24 08:23:00,LINE-A-02,Stopped,Setup,37,세팅/교체손실,False
2024-01-24 09:00:00,LINE-A-02,Running,,144,,False
2024-01-24 11:24:00,LINE-A-02,Stopped,Material_Change,74,세팅/교체손실,False
2024-01-24 12:38:00,LINE-A-02,Running,,341,,False
2024-01-24 18:19:00,LINE-A-02,Stopped,Quality_Issue,86,품질손실,False
2024-01-24 19:45:00,LINE-A-02,Running,,120,,False
2024-01-24 21:45:00,LINE-A-02,Stopped,Quality_Issue,31,품질손실,False
2024-01-24 22:16:00,LINE-A-02,Running,,152,,False
2024-01-25 00:48:00,LINE-A-02,Stopped,Maintenance,12,계획정지,True
2024-01-25 01:00:00,LINE-A-02,Running,,201,,False
2024-01-25 04:21:00,LINE-A-02,Stopped,Maintenance,10,계획정지,True
2024-01-25 04:31:00,LINE-A-02,Running,,300,,False
2024-01-25 09:31:00,LINE-A-02,Stopped,Tool_Change,49,세팅/교체손실,False
2024-01-25 10:20:00,LINE-A-02,Running,,230,,False
2024-01-25 14:10:00,LINE-A-02,Stopped,Setup,14,세팅/교체손실,False
2024-01-25 14:24:00,LINE-A-02,Running,,280,,False
2024-01-25 19:04:00,LINE-A-02,Stopped,Quality_Issue,50,품질손실,False
2024-01-25 19:54:00,LINE-A-02,Running,,201,,False
2024-01-25 23:15:00,LINE-A-02,Stopped,Tool_Change,31,세팅/교체손실,False
2024-01-25 23:46:00,LINE-A-02,Running,,144,,False
2024-01-26 02:10:00,LINE-A-02,Stopped,Cleaning,67,계획정지,True
2024-01-26 03:17:00,LINE-A-02,Running,,138,,False
2024-01-26 05:35:00,LINE-A-02,Stopped,Lunch_Break,88,계획정지,True
2024-01-26 07:03:00,LINE-A-02,Running,,199,,False
2024-01-26 10:22:00,LINE-A-02,Stopped,Cleaning,48,계획정지,True
2024-01-26 11:10:00,LINE-A-02,Running,,347,,False
2024-01-26 16:57:00,LINE-A-02,Stopped,Lunch_Break,17,계획정지,True
2024-01-26 17:14:00,LINE-A-02,Running,,261,,False
2024-01-26 21:35:00,LINE-A-02,Stopped,Breakdown,17,고장손실,False
2024-01-26 21:52:00,LINE-A-02,Running,,351,,False
2024-01-27 03:43:00,LINE-A-02,Stopped,Lunch_Break,38,계획정지,True
2024-01-27 04:21:00,LINE-A-02,Running,,204,,False
2024-01-27 07:45:00,LINE-A-02,Stopped,Material_Change,84,세팅/교체손실,False
2024-01-27 09:09:00,LINE-A-02,Running,,255,,False
2024-01-27 13:24:00,LINE-A-02,Stopped,Material_Change,28,세팅/교체손실,False
2024-01-27 13:52:00,LINE-A-02,Running,,308,,False
2024-01-27 19:00:00,LINE-A-02,Stopped,Tool_Change,39,세팅/교체손실,False
2024-01-27 19:39:00,LINE-A-02,Running,,346,,False
2024-01-28 01:25:00,LINE-A-02,Stopped,Maintenance,60,계획정지,True
2024-01-28 02:25:00,LINE-A-02,Running,,235,,False
2024-01-28 06:20:00,LINE-A-02,Stopped,Material_Change,37,세팅/교체손실,False
2024-01-28 06:57:00,LINE-A-02,Running,,238,,False
2024-01-28 10:55:00,LINE-A-02,Stopped,Lunch_Break,78,계획정지,True
2024-01-28 12:13:00,LINE-A-02,Running,,201,,False
2024-01-28 15:34:00,LINE-A-02,Stopped,Maintenance,16,계획정지,True
2024-01-28 15:50:00,LINE-A-02,Running,,275,,False
2024-01-28 20:25:00,LINE-A-02,Stopped,Maintenance,69,계획정지,True
2024-01-28 21:34:00,LINE-A-02,Running,,129,,False
2024-01-28 23:43:00,LINE-A-02,Stopped,Tool_Change,38,세팅/교체손실,False
2024-01-29 00:21:00,LINE-A-02,Running,,324,,False
2024-01-29 05:45:00,LINE-A-02,Stopped,Cleaning,21,계획정지,True
2024-01-29 06:06:00,LINE-A-02,Running,,245,,False
2024-01-29 10:11:00,LINE-A-02,Stopped,Material_Change,76,세팅/교체손실,False
2024-01-29 11:27:00,LINE-A-02,Running,,343,,False
2024-01-29 17:10:00,LINE-A-02,Stopped,Material_Change,37,세팅/교체손실,False
2024-01-29 17:47:00,LINE-A-02,Running,,310,,False
2024-01-29 22:57:00,LINE-A-02,Stopped,Lunch_Break,22,계획정지,True
2024-01-29 23:19:00,LINE-A-02,Running,,234,,False
2024-01-30 03:13:00,LINE-A-02,Stopped,Material_Change,75,세팅/교체손실,False
2024-01-30 04:28:00,LINE-A-02,Running,,262,,False
2024-01-30 08:50:00,LINE-A-02,Stopped,Quality_Issue,77,품질손실,False
2024-01-30 10:07:00,LINE-A-02,Running,,180,,False
2024-01-30 13:07:00,LINE-A-02,Stopped,Material_Change,79,세팅/교체손실,False
2024-01-30 14:26:00,LINE-A-02,Running,,212,,False
2024-01-30 17:58:00,LINE-A-02,Stopped,Lunch_Break,17,계획정지,True
2024-01-30 18:15:00,LINE-A-02,Running,,244,,False
2024-01-30 22:19:00,LINE-A-02,Stopped,Lunch_Break,75,계획정지,True
2024-01-30 23:34:00,LINE-A-02,Running,,282,,False
2024-01-31 04:16:00,LINE-A-02,Stopped,Material_Change,83,세팅/교체손실,False
2024-01-31 05:39:00,LINE-A-02,Running,,307,,False
2024-01-31 10:46:00,LINE-A-02,Stopped,Setup,89,세팅/교체손실,False
2024-01-31 12:15:00,LINE-A-02,Running,,229,,False
2024-01-31 16:04:00,LINE-A-02,Stopped,Setup,64,세팅/교체손실,False
2024-01-31 17:08:00,LINE-A-02,Running,,207,,False
2024-01-31 20:35:00,LINE-A-02,Stopped,Maintenance,40,계획정지,True
2024-01-31 21:15:00,LINE-A-02,Running,,293,,False
2024-01-01 00:00:00,LINE-B-01,Running,,163,,False
2024-01-01 02:43:00,LINE-B-01,Stopped,Material_Change,35,세팅/교체손실,False
2024-01-01 03:18:00,LINE-B-01,Running,,269,,False
2024-01-01 07:47:00,LINE-B-01,Stopped,Tool_Change,88,세팅/교체손실,False
2024-01-01 09:15:00,LINE-B-01,Running,,225,,False
2024-01-01 13:00:00,LINE-B-01,Stopped,Quality_Issue,68,품질손실,False
2024-01-01 14:08:00,LINE-B-01,Running,,320,,False
2024-01-01 19:28:00,LINE-B-01,Stopped,Lunch_Break,61,계획정지,True
2024-01-01 20:29:00,LINE-B-01,Running,,193,,False
2024-01-01 23:42:00,LINE-B-01,Stopped,Material_Change,32,세팅/교체손실,False
2024-01-02 00:14:00,LINE-B-01,Running,,324,,False
2024-01-02 05:38:00,LINE-B-01,Stopped,Breakdown,86,고장손실,False
